Date,Open,High,Low,Close,Adj Close,Volume,Mid_Price
2020-02-06,83.93000030517578,84.3499984741211,83.5,84.2300033569336,69.43013763427734,0.19378157249744518,0.5109111337514101
2020-02-07,84.62000274658203,84.80000305175781,83.94999694824219,84.80000305175781,69.89999389648438,0.18099778704223948,0.522367781700809
2020-02-10,84.73999786376953,84.73999786376953,84.08000183105469,84.31999969482422,69.50431060791016,0.08806261855291529,0.5190943843445213
2020-02-11,84.80000305175781,85.0,84.5199966430664,84.72000122070312,69.83403778076172,0.09371848823547796,0.5232770240588496
2020-02-12,86.19999694824219,88.55999755859375,86.19999694824219,88.18000030517578,72.68607330322266,0.40682019029889177,0.567466813122184
2020-02-13,88.48999786376953,88.7300033569336,87.87000274658203,88.7300033569336,73.13945007324219,0.22747955729807895,0.5932897261891594
2020-02-14,89.4000015258789,91.05000305175781,89.30000305175781,90.98999786376953,75.0023422241211,0.4553908132111413,0.6221131321005944
2020-02-17,90.79000091552734,90.87999725341797,89.25,89.45999908447266,73.74116516113281,0.1361043701731947,0.6208401789251883
2020-02-18,89.80999755859375,90.26000213623047,89.58000183105469,90.26000213623047,74.40061950683594,0.20794982866717537,0.6192035149324171
2020-02-19,88.01000213623047,88.1500015258789,87.5,87.83000183105469,74.03813171386719,0.4618916653015505,0.5807420151584097
2020-02-20,87.83000183105469,88.0999984741211,87.41000366210938,87.8499984741211,74.05500030517578,0.15307521831011558,0.5792871718889483
2020-02-21,87.8499984741211,88.80000305175781,87.52999877929688,88.80000305175781,74.8558120727539,0.1292878868319806,0.5881069684405078
2020-02-24,87.61000061035156,87.98999786376953,87.4000015258789,87.98999786376953,74.17300415039062,0.12490216001064822,0.5785597502542177
2020-02-25,86.30000305175781,87.27999877929688,85.8499984741211,86.80000305175781,73.16986846923828,0.18746012996065767,0.5558284138202203
2020-02-26,85.33000183105469,86.05000305175781,85.06999969482422,85.3499984741211,71.94755554199219,0.18064790542195347,0.5338243602794628
2020-02-27,85.12000274658203,85.63999938964844,83.7300033569336,84.43000030517578,71.17203521728516,0.24500303004801113,0.5235497898291874
2020-02-28,82.25,82.58999633789062,81.2699966430664,81.77999877929688,68.93814849853516,0.43810991225487217,0.4733588069646979
2020-03-02,80.05000305175781,80.7699966430664,78.75,80.47000122070312,67.8338623046875,0.2617612979582401,0.4414439631617757
2020-03-03,81.5,81.94999694824219,79.08999633789062,79.11000061035156,66.68742370605469,0.25114644264325753,0.4422622604727886
2020-03-04,78.16999816894531,78.4000015258789,76.5,77.11000061035156,65.00148010253906,0.25553984730573454,0.39379888664809815
2020-03-05,78.1500015258789,78.30000305175781,76.38999938964844,76.75,64.69801330566406,0.32713511614804147,0.3903437379392456
2020-03-06,75.33000183105469,75.5,73.93000030517578,73.93000030517578,62.32083511352539,0.2786044420029976,0.3390616919934055
2020-03-09,71.0,71.95999908447266,69.1500015258789,69.1500015258789,58.29143524169922,0.4389950833624601,0.2562284436912632
2020-03-10,67.52999877929688,73.37000274658203,65.75,73.37000274658203,61.84877014160156,0.5113054711276284,0.263047865432686
2020-03-11,73.06999969482422,73.5,68.5,68.5,57.743507385253906,0.46915076418812557,0.2691398655393782
2020-03-12,67.9000015258789,68.73999786376953,63.11000061035156,63.11000061035156,53.199893951416016,0.5936470183313857,0.173122429618783
2020-03-13,60.470001220703125,66.36000061035156,57.15999984741211,66.36000061035156,55.93954849243164,1.0,0.13511551633842345
2020-03-16,61.439998626708984,65.37999725341797,59.720001220703125,59.720001220703125,50.34221649169922,0.6239286037551962,0.08356066993687294
2020-03-17,59.720001220703125,67.9000015258789,59.70000076293945,67.63999938964844,57.01854705810547,0.6594932636841173,0.13993456326970954
2020-03-18,65.95999908447266,66.9000015258789,61.959999084472656,63.95000076293945,53.90798568725586,0.6030527936154912,0.1631205902534727
2020-03-19,66.19000244140625,68.5,60.45000076293945,60.95000076293945,51.37907409667969,0.6363035441694505,0.13793422314494563
2020-03-20,64.41000366210938,64.41000366210938,59.90999984741211,59.90999984741211,50.50238800048828,0.6241766939971819,0.1122932001720256
2020-03-23,57.709999084472656,57.79999923706055,53.439998626708984,54.2599983215332,45.739593505859375,0.5799831603349771,0.0
2020-03-24,56.0099983215332,58.08000183105469,55.0,57.0,48.049339294433594,0.395510970225392,0.00945627313926245
2020-03-25,62.0,62.400001525878906,57.880001068115234,62.400001525878906,52.60137939453125,0.4407344742805218,0.11302058712138363
2020-03-26,62.900001525878906,63.209999084472656,60.060001373291016,61.79999923706055,52.09559631347656,0.3293471741615692,0.11574834888087815
2020-03-27,63.279998779296875,63.790000915527344,57.65999984741211,57.65999984741211,48.60569763183594,0.7342468244778934,0.08156029512673624
2020-03-30,57.849998474121094,63.95000076293945,57.849998474121094,63.95000076293945,53.90798568725586,0.32842265411811505,0.0893799042732275
2020-03-31,64.5999984741211,68.18000030517578,61.0,61.81999969482422,52.11245346069336,0.533853910957317,0.1313875324884879
2020-04-01,64.0,64.0,61.56999969482422,63.66999816894531,53.67195129394531,0.3624156959546115,0.14275323539085916
2020-04-02,61.25,62.290000915527344,59.68000030517578,61.2400016784668,51.623538970947266,0.46579860674775464,0.09565379447397504
2020-04-03,62.099998474121094,62.5,59.66999816894531,60.11000061035156,50.670982360839844,0.30686141670685035,0.09310785343779049
2020-04-06,61.09000015258789,62.9900016784668,60.5,62.470001220703125,52.6603889465332,0.24743084739432966,0.10538283338357513
2020-04-07,63.599998474121094,64.79000091552734,61.0,61.869998931884766,52.154598236083984,0.3802063335831231,0.12274959134561092
2020-04-08,60.0,61.25,59.310001373291016,59.810001373291016,50.41808319091797,0.42814797335285265,0.07128572467646088
2020-04-09,61.56999969482422,61.7599983215332,59.84000015258789,61.7599983215332,52.0618782043457,0.23484710569082187,0.10329151352641075
2020-04-14,61.7599983215332,62.75,60.79999923706055,62.75,52.89641571044922,0.22968909601998114,0.1140207398410793
2020-04-15,62.5,63.25,61.5,62.06999969482422,52.32320022583008,0.24725731618783434,0.11456630606712714
2020-04-16,60.470001220703125,61.2599983215332,60.13999938964844,61.2599983215332,51.64038848876953,0.28663288456551783,0.08874342768552457
2020-04-17,62.150001525878906,62.290000915527344,61.04999923706055,61.060001373291016,51.4718017578125,0.1879854622477252,0.10220045044506021
2020-04-20,60.9900016784668,61.59000015258789,59.880001068115234,59.880001068115234,50.477088928222656,0.2108780253168414,0.08092385322440587
2020-04-21,60.13999938964844,60.45000076293945,58.630001068115234,58.630001068115234,49.423377990722656,0.2345865389569761,0.06182945153719843
2020-04-22,58.380001068115234,59.95000076293945,57.58000183105469,59.25,49.946022033691406,0.24516528442532529,0.05146393603989541
2020-04-23,60.0,60.2400016784668,58.369998931884766,58.83000183105469,49.591976165771484,0.24549663125722312,0.0623750177632465
2020-04-24,58.54999923706055,59.54999923706055,58.4900016784668,58.880001068115234,49.634124755859375,0.24342505374338844,0.049645416638441464
2020-04-27,58.25,58.880001068115234,57.0,58.880001068115234,49.634124755859375,0.23184770906116617,0.046917654878946724
2020-04-28,59.099998474121094,60.130001068115234,58.0,58.61000061035156,49.406517028808594,0.25542581936811004,0.05219132298925344
2020-04-29,59.349998474121094,61.06999969482422,59.349998474121094,61.06999969482422,51.48023223876953,0.21311575611169653,0.07683215855710501
2020-04-30,61.880001068115234,62.93000030517578,61.2599983215332,62.689998626708984,52.8458366394043,0.30753814642398847,0.11456630606712714
2020-05-01,61.5099983215332,61.540000915527344,58.84000015258789,58.84000015258789,49.600406646728516,0.29275740247357246,0.07619568196940207
2020-05-04,58.630001068115234,60.11000061035156,58.0099983215332,59.880001068115234,50.477088928222656,0.17660126325679745,0.05946540059506922
2020-05-05,60.599998474121094,61.189998626708984,60.150001525878906,60.849998474121094,51.29477310180664,0.2076099042471238,0.0861974866493398
2020-05-06,60.5,60.70000076293945,59.880001068115234,60.349998474121094,50.873287200927734,0.114023498872587,0.08074196313035076
2020-05-07,59.93000030517578,60.189998626708984,59.13999938964844,59.2599983215332,49.95444869995117,0.17254712319989865,0.06564831106341629
2020-05-08,60.25,60.29999923706055,59.470001220703125,59.599998474121094,50.24106216430664,0.202836206515452,0.07164940080845361
2020-05-11,60.0,60.77000045776367,59.79999923706055,60.13999938964844,50.696266174316406,0.16719668763537068,0.07428625220629326
2020-05-12,60.189998626708984,60.5,59.25,59.709999084472656,50.33378982543945,0.16462946948577,0.07210402198747379
2020-05-13,59.20000076293945,60.849998474121094,58.790000915527344,60.849998474121094,51.29477310180664,0.24722240600387982,0.07346792020990756
2020-05-14,59.400001525878906,59.59000015258789,58.81999969482422,58.900001525878906,49.6509895324707,0.2452975472356683,0.05755597083196018
2020-05-15,59.5,59.7599983215332,58.90999984741211,59.599998474121094,50.24106216430664,0.13138777638503607,0.06482997906703081
2020-05-18,59.88999938964844,59.939998626708984,58.880001068115234,58.900001525878906,49.6509895324707,0.1459414841734801,0.062011306945881195
2020-05-19,60.099998474121094,60.400001525878906,59.400001525878906,59.650001525878906,50.283206939697266,0.20667878605893597,0.07074015845041282
2020-05-20,59.099998474121094,60.099998474121094,59.02000045776367,60.06999969482422,50.63725280761719,0.13660534930788162,0.06546645565473375
2020-05-21,60.34000015258789,60.400001525878906,59.04999923706055,59.04999923706055,49.77742385864258,0.20102177669682839,0.06746683046487023
2020-05-22,59.150001525878906,59.459999084472656,58.70000076293945,58.70000076293945,49.48238754272461,0.19091029984189048,0.05346431085003189
2020-05-25,59.34000015258789,59.369998931884766,58.650001525878906,58.9900016784668,49.72685241699219,0.1777822111978554,0.057828736602297814
2020-05-26,59.400001525878906,61.310001373291016,59.11000061035156,61.310001373291016,51.68253707885742,0.3833501096161781,0.07946904464031723
2020-05-27,61.810001373291016,65.87999725341797,61.7400016784668,64.30000305175781,54.203025817871094,0.58132546290634,0.12856889505271085
2020-05-28,66.01000213623047,67.02999877929688,65.08999633789062,65.7300033569336,55.40848159790039,0.3199470372920542,0.17976003063689583
2020-05-29,65.37000274658203,65.6500015258789,63.75,63.75,53.739383697509766,0.4632353474849942,0.15593749238005716
2020-06-01,63.04999923706055,64.2300033569336,62.310001373291016,63.900001525878906,53.865840911865234,0.16313396999031812,0.13620661410514656
2020-06-02,64.0,64.44000244140625,63.56999969482422,64.02999877929688,53.97541809082031,0.10499279812502321,0.14602656337640174
2020-06-03,64.61000061035156,66.29000091552734,64.45999908447266,66.11000061035156,55.72880554199219,0.19212195914752692,0.17048557822094357
2020-06-04,67.9000015258789,68.6500015258789,66.91000366210938,67.66000366210938,57.03541564941406,0.3752617439028494,0.214493615931713
2020-06-05,68.16999816894531,68.9800033569336,67.91000366210938,68.7300033569336,57.93738555908203,0.24459748407942658,0.2266776161450974
2020-06-09,71.0,72.41999816894531,70.66999816894531,72.19999694824219,60.862491607666016,0.29966482024584323,0.2839607171506022
2020-06-10,71.37999725341797,72.41999816894531,70.5999984741211,71.5999984741211,60.356712341308594,0.21123828401929948,0.2819603423404655
2020-06-11,69.87000274658203,70.5,68.30999755859375,68.44000244140625,57.69293212890625,0.3133092437068545,0.2394981623169301
2020-06-12,66.5,67.63999938964844,65.37999725341797,67.31999969482422,56.7487907409668,0.3390328307486501,0.19867250754467558
2020-06-15,67.22000122070312,68.0,66.30000305175781,66.30000305175781,55.88896560668945,0.2243359012312918,0.19594478047055341
2020-06-16,68.76000213623047,69.56999969482422,68.1500015258789,69.08999633789062,58.240848541259766,0.3043989291091131,0.23531552260260158
2020-06-17,69.69999694824219,69.77999877929688,68.55999755859375,69.58999633789062,58.66233444213867,0.21252390252908687,0.24840876517402677
2020-06-18,69.1500015258789,69.44000244140625,68.12999725341797,69.01000213623047,58.17341613769531,0.36045724663139217,0.23813426409449656
2020-06-19,69.6500015258789,69.87000274658203,68.36000061035156,68.68000030517578,57.89524459838867,0.33883176728367514,0.23967998304024007
2020-06-22,68.1500015258789,69.86000061035156,67.9000015258789,69.44000244140625,58.53589630126953,0.11781899165592619,0.23295150634584494
2020-06-23,69.66000366210938,69.66000366210938,68.29000091552734,69.02999877929688,58.190277099609375,0.1299234081361003,0.24295331102578266
2020-06-24,69.23999786376953,69.5999984741211,68.62999725341797,69.23999786376953,58.36729431152344,0.14683721231264193,0.24104381189192847
2020-06-25,67.95999908447266,68.61499786376953,67.56999969482422,67.6500015258789,57.026973724365234,0.2067298916890549,0.21494820242536083
2020-06-26,68.66999816894531,69.41000366210938,68.31999969482422,69.2699966430664,58.39259338378906,0.33499590585119277,0.2361338199136147
2020-06-29,67.80000305175781,68.58000183105469,67.37000274658203,68.58000183105469,57.81094741821289,0.1413409577495,0.22194951426083898
2020-06-30,69.55000305175781,70.1500015258789,69.01000213623047,69.41999816894531,58.519039154052734,0.24908266293683543,0.24549921737659464
2020-07-01,69.44999694824219,69.87999725341797,68.87000274658203,69.87999725341797,58.90679931640625,0.13909189014232978,0.24877247599139207
2020-07-02,69.80000305175781,71.16000366210938,69.5199966430664,71.0999984741211,59.93522644042969,0.22996885735668846,0.263047865432686
2020-07-03,71.43000030517578,71.93000030517578,70.7699966430664,71.56999969482422,60.3314208984375,0.13692290001897267,0.28214223243452086
2020-07-06,71.4000015258789,72.30000305175781,70.97000122070312,71.41999816894531,60.20497512817383,0.1248821856270454,0.28050556844174945
2020-07-07,71.9000015258789,72.38999938964844,71.16000366210938,71.23999786376953,60.053253173828125,0.2034369376018851,0.28341518560992673
2020-07-08,70.97000122070312,71.47000122070312,70.25,70.55999755859375,59.48001480102539,0.20081813395709397,0.2687761547220129
2020-07-09,71.0199966430664,71.12999725341797,70.41999816894531,70.41999816894531,59.362003326416016,0.13385554249856027,0.2679577880402546
2020-07-10,70.61000061035156,71.1500015258789,70.20999908447266,70.62999725341797,59.539024353027344,0.15620633790190874,0.26613930332417324
2020-07-13,71.80000305175781,72.62999725341797,71.5,72.12000274658203,60.7950553894043,0.16910823014784704,0.29050744249243254
2020-07-14,72.0,72.25,71.44000244140625,71.7300033569336,60.46630096435547,0.14624865780239912,0.2887798334526337
2020-07-15,72.0,72.80000305175781,71.4000015258789,72.7300033569336,61.30927276611328,0.18453109354711644,0.29787239577453084
2020-07-16,73.06999969482422,73.44999694824219,72.08999633789062,72.63999938964844,61.2333984375,0.17928868760681874,0.30678306800237265
2020-07-17,72.77999877929688,73.0199966430664,72.20999908447266,72.5999984741211,61.19968032836914,0.17867895905029424,0.3037825057871677
2020-07-20,72.20999908447266,72.3499984741211,71.55000305175781,71.98999786376953,60.68547439575195,0.0693432020784396,0.2930532794724994
2020-07-21,72.77999877929688,74.43000030517578,72.33999633789062,74.43000030517578,62.7423095703125,0.16927444341200143,0.32042191148521826
2020-07-22,74.30000305175781,74.72000122070312,73.56999969482422,74.12999725341797,62.48942947387695,0.14234915426480382,0.3315148486172519
2020-07-23,73.76000213623047,73.95999908447266,73.18000030517578,73.73999786376953,62.16066360473633,0.1286045589701088,0.3230587628830579
2020-07-24,73.19999694824219,73.63999938964844,72.75,72.86000061035156,61.418861389160156,0.12730940314202455,0.30996545094088757
2020-07-27,72.8499984741211,73.27999877929688,72.2699966430664,72.48999786376953,61.10694885253906,0.09329620697252347,0.3034187949698024
2020-07-28,72.81999969482422,73.05000305175781,72.12999725341797,72.20999908447266,60.87092208862305,0.09340807551732605,0.3006001228486528
2020-07-29,72.80000305175781,73.91000366210938,72.54000091552734,73.01000213623047,61.54530334472656,0.22335271768284196,0.3076923797311586
2020-07-30,73.30000305175781,73.87000274658203,73.02999877929688,73.22000122070312,61.72232437133789,0.15390934377071855,0.3141480906552161
2020-07-31,72.5999984741211,72.66999816894531,71.02999877929688,71.19999694824219,60.01952362060547,0.2661132542751629,0.28941624066959126
2020-08-03,70.41000366210938,70.51000213623047,69.12999725341797,69.93000030517578,58.948951721191406,0.17687892518381682,0.25795605273106204
2020-08-04,71.30000305175781,72.25,71.16999816894531,71.5,60.272403717041016,0.22952840120414944,0.2803237477184395
2020-08-05,70.30999755859375,71.7699966430664,69.66999816894531,71.69999694824219,60.44101333618164,0.15380317362364052,0.273140545788906
2020-08-06,72.0,72.23999786376953,71.1500015258789,71.70999908447266,60.44943618774414,0.1131600416594862,0.28859794335857836
2020-08-07,71.20999908447266,71.6500015258789,71.0199966430664,71.5199966430664,60.28927230834961,0.12886752502931226,0.2796872017599912
2020-08-10,72.0999984741211,74.12000274658203,72.05999755859375,73.9800033569336,62.36298751831055,0.1807267232599538,0.3101473410349429
2020-08-11,74.0,76.02999877929688,73.91000366210938,74.69999694824219,62.96992111206055,0.23386086300254097,0.3339698099210362
2020-08-12,75.97000122070312,76.75,73.94999694824219,74.33999633789062,62.66645050048828,0.24312321861339029,0.34860884080895027
2020-08-13,74.98999786376953,75.16999816894531,72.12999725341797,72.43000030517578,61.05637741088867,0.33650628116386233,0.3223313412483273
2020-08-14,72.43000030517578,72.87000274658203,71.2699966430664,71.76000213623047,60.49158477783203,0.22258535345031685,0.29296240379621685
2020-08-17,71.0999984741211,71.44999694824219,70.6500015258789,70.76000213623047,59.648624420166016,0.17869707395674486,0.27177671693721783
2020-08-18,70.80000305175781,71.23999786376953,70.02999877929688,70.4800033569336,59.41258239746094,0.254953152272644,0.2665030835122839
2020-08-19,69.51000213623047,71.05999755859375,69.51000213623047,71.04000091552734,60.729068756103516,0.20160997130826755,0.2598654824941711
2020-08-20,69.8499984741211,70.66999816894531,69.8499984741211,70.26000213623047,60.06227493286133,0.25055434912811214,0.2558647328738979
2020-08-21,70.5,71.1500015258789,69.62999725341797,69.62999725341797,59.52370834350586,0.22664969063998586,0.25604655359720785
2020-08-24,69.58000183105469,69.62999725341797,68.8499984741211,68.94999694824219,58.94240951538086,0.13986105386887315,0.24149846775632144
2020-08-25,70.0,70.77999877929688,69.5999984741211,70.44999694824219,60.224700927734375,0.1917986500555774,0.25895617076538513
2020-08-26,69.81999969482422,69.87000274658203,68.80000305175781,69.6500015258789,59.54082107543945,0.13896370618509488,0.2500454985375433
2020-08-27,69.6500015258789,69.83000183105469,68.9000015258789,69.06999969482422,59.04499816894531,0.16429986216475653,0.24322607679612052
2020-08-28,69.31999969482422,69.68000030517578,68.81999969482422,69.08999633789062,59.06208419799805,0.1763215019200901,0.24040733530422553
2020-08-31,68.8499984741211,69.16000366210938,68.27999877929688,68.27999877929688,58.36966323852539,0.13672603537337372,0.2287688666315164
2020-09-01,67.51000213623047,67.72000122070312,66.41999816894531,66.79000091552734,57.095924377441406,0.22645348580886027,0.20303696798231408
2020-09-02,66.95999908447266,67.91999816894531,66.9000015258789,67.61000061035156,57.79690170288086,0.1245815501597261,0.20549192928609838
2020-09-03,68.25,68.5999984741211,68.0199966430664,68.18000030517578,58.28417205810547,0.12169330227726569,0.22240410075448658
2020-09-04,67.12999725341797,67.44000244140625,66.66999816894531,66.7300033569336,57.04463195800781,0.15196445063577024,0.19903621836204088
2020-09-07,66.37000274658203,67.9000015258789,66.06999969482422,67.37000274658203,57.591732025146484,0.11994389417583565,0.19794515528069012
2020-09-08,67.87000274658203,68.48999786376953,67.56999969482422,68.48999786376953,58.54917907714844,0.1027113396255241,0.22176762416678364
2020-09-09,66.5999984741211,66.9800033569336,66.33000183105469,66.79000091552734,57.095924377441406,0.1605163060250719,0.19476270297142984
2020-09-10,67.87999725341797,67.87999725341797,66.29000091552734,66.72000122070312,57.03607940673828,0.15706973513187564,0.20576469505643602
2020-09-11,66.0,66.26000213623047,65.80000305175781,65.80000305175781,56.24961471557617,0.1587340271662414,0.18030556217757132
2020-09-14,66.19000244140625,66.58999633789062,65.80000305175781,66.16999816894531,56.56591033935547,0.09562529208037285,0.18539737487919505
2020-09-15,66.0,66.16000366210938,65.0,65.02999877929688,55.591373443603516,0.2043296665843498,0.17330425034209318
2020-09-16,65.5999984741211,65.83000183105469,65.01000213623047,65.69999694824219,56.164127349853516,0.21325089811246875,0.1757592116458775
2020-09-17,65.37000274658203,65.7699966430664,65.0,65.0,55.56572341918945,0.21494608146081487,0.16730319528242865
2020-09-18,65.11000061035156,65.25,64.37000274658203,64.37000274658203,55.02716827392578,0.3625775304499881,0.15921082036559975
2020-09-21,64.30000305175781,64.3499984741211,63.310001373291016,63.5,54.283443450927734,0.25784265980091714,0.14393531288998274
2020-09-22,63.0,63.279998779296875,62.63999938964844,63.06999969482422,53.91585159301758,0.19920686701313325,0.12820514954997297
2020-09-23,63.4900016784668,64.47000122070312,63.349998474121094,64.2699966430664,54.94167709350586,0.19326163869243249,0.14357156738724486
2020-09-24,63.47999954223633,64.43000030517578,63.0,64.19999694824219,54.8818359375,0.1446462683622619,0.14284414575251425
2020-09-25,65.48999786376953,66.77999877929688,65.25,66.12999725341797,56.53171157836914,0.22021332041856473,0.17866882881405477
2020-09-28,66.5,66.63999938964844,65.04000091552734,65.48999786376953,55.98460388183594,0.12535023402119794,0.18203310184662502
2020-09-29,65.88999938964844,66.04000091552734,64.9000015258789,65.0199966430664,55.582820892333984,0.09769794929061847,0.17221311788999727
2020-09-30,64.05999755859375,64.52999877929688,63.59000015258789,63.61000061035156,54.377471923828125,0.2556515958842692,0.14275323539085916
2020-10-01,63.90999984741211,64.54000091552734,63.779998779296875,64.04000091552734,54.745059967041016,0.10549149790062032,0.1452991764270437
2020-10-02,63.91999816894531,64.25,63.560001373291016,63.720001220703125,54.47151184082031,0.13045983730294716,0.14248046962052152
2020-10-05,64.70999908447266,65.98999786376953,64.56999969482422,65.98999786376953,56.412025451660156,0.09659593915382873,0.17030368812688823
2020-10-06,66.29000091552734,66.43000030517578,65.37000274658203,66.1500015258789,56.54880905151367,0.11255601150068625,0.18612479651392588
2020-10-07,66.16999816894531,67.61000061035156,66.16000366210938,67.56999969482422,57.76271438598633,0.15962753592944737,0.19794508590994497
2020-10-08,68.25,68.37999725341797,67.61000061035156,68.11000061035156,58.22433853149414,0.1694043068969867,0.22176762416678364
2020-10-09,68.5,68.55000305175781,67.70999908447266,67.70999908447266,57.88239288330078,0.12477235650879687,0.2204037259443501
2020-10-12,67.69000244140625,68.62000274658203,67.47000122070312,68.61000061035156,58.65176773071289,0.10737190916658054,0.22122209262610837
2020-10-13,69.56999969482422,70.66000366210938,69.13999938964844,69.37999725341797,59.310001373291016,0.17297192375447873,0.24531732728253952
2020-10-14,68.91000366210938,69.33000183105469,68.56999969482422,68.66999816894531,58.70305252075195,0.10841333633808847,0.23286056129881727
2020-10-15,68.62000274658203,69.72000122070312,68.33000183105469,69.27999877929688,59.22451400756836,0.12662613526328667,0.23577017846699455
2020-10-16,69.0,69.6500015258789,68.93000030517578,69.23999786376953,59.19031524658203,0.158588688032699,0.2388616163584818
2020-10-19,69.8499984741211,70.25,69.5199966430664,70.01000213623047,59.84855651855469,0.08163800502574686,0.25359159229342354
2020-10-20,70.01000213623047,70.44999694824219,69.0199966430664,69.13999938964844,59.104835510253906,0.17552570568207632,0.24713588136936604
2020-10-21,69.20999908447266,69.81999969482422,69.08000183105469,69.66999816894531,59.55791091918945,0.15965422842405175,0.24468085069483636
2020-10-22,69.01000213623047,69.45999908447266,68.66000366210938,69.33000183105469,59.26726531982422,0.13540412706755114,0.23977092808726774
2020-10-23,69.62000274658203,69.91000366210938,68.95999908447266,69.9000015258789,59.75453186035156,0.11855876364683779,0.2505001544019363
2020-10-26,69.94999694824219,70.0999984741211,69.5,69.70999908447266,59.592098236083984,0.06953340859617094,0.251773038206597
2020-10-27,69.0999984741211,69.37999725341797,68.30999755859375,68.75,58.77144241333008,0.10731966385691671,0.23531552260260158
2020-10-28,68.0199966430664,68.79000091552734,67.66000366210938,68.44999694824219,58.514984130859375,0.11455129046814619,0.22276774220110673
2020-10-29,68.1500015258789,68.66999816894531,67.75,68.13999938964844,58.24997329711914,0.14310164268011122,0.2211311475790807
2020-10-30,68.1500015258789,69.62999725341797,68.04000091552734,69.0199966430664,59.00225067138672,0.2056878047030736,0.2291325774488817
2020-11-02,69.68000030517578,69.69999694824219,66.04000091552734,68.87000274658203,58.87401580810547,0.183556847485624,0.24168035785037678
2020-11-03,69.06999969482422,70.44999694824219,68.9800033569336,69.81999969482422,59.68614196777344,0.23060821758138048,0.24477179574186403
2020-11-04,69.5,69.72000122070312,67.87000274658203,68.41000366210938,58.48078536987305,0.14242413318223182,0.23586112351402222
2020-11-05,68.38999938964844,69.66999816894531,68.30999755859375,69.66999816894531,59.55791091918945,0.2103034468768072,0.23722495236571062
2020-11-06,70.0,70.25,69.26000213623047,69.79000091552734,59.66049575805664,0.10402089140575455,0.2529551157057206
2020-11-09,69.87000274658203,70.58000183105469,69.80000305175781,70.30999755859375,60.10501480102539,0.12085941674919848,0.2565012094616008
2020-11-10,72.0,73.13999938964844,71.31999969482422,72.4000015258789,61.89167785644531,0.3569027660802335,0.2948718335593259
